interaction_id,item_id,user_id,type,value,timestamp
72a69a55-4003-4296-aeaa-41b3db8a383a,event89,user4289,skip,1,2023-12-09 10:21:14.918361
c43e79ac-d59c-4f10-804b-f9ce7848821e,event74,user4302,dislike,1,2024-06-22 10:27:15.288585
2ccb4395-7571-462d-8171-13e80889383c,event20,user4302,dislike,1,2023-06-26 14:56:44.035928
4567e7ac-c116-407e-b3de-fa3c68bfdb40,event89,user4302,like,1,2023-10-29 07:04:32.014004
ab5a9288-258f-42af-b309-9854c397baaa,event74,user4310,add_to_basket,1,2022-12-18 22:46:06.901509
86f3ce79-779b-4512-8397-3ce158a21599,event20,user4310,attended,1,2023-02-08 07:23:12.820041
59490c89-f0bb-4af1-9770-2fb995d753cd,event89,user4310,like,1,2024-07-09 16:36:22.157444
7b5065cb-7d23-45b8-b349-1bedd8ebbb6b,event74,user4318,view,1,2024-03-02 08:53:04.085514
c19c6f5f-f4c9-486f-904f-c375fef57740,event20,user4318,attended,1,2023-10-08 09:06:40.109201
8db1c420-da77-4e6b-b7fd-560460fb7d8a,event89,user4318,add_to_basket,1,2024-07-12 23:32:25.686266
c58ab725-2be6-443c-8258-9def118e56b9,event74,user4321,click,1,2022-11-04 08:30:02.035480
9112390c-7d72-4d2f-8abd-5b15e87496ec,event20,user4321,view,1,2024-07-15 11:40:20.654554
83519ea4-1677-4a10-a073-d757047cd959,event89,user4321,attended,1,2023-01-03 14:40:29.966751
b2119a79-ef94-427d-b204-9d62c484bbbd,event74,user4326,click,1,2024-01-01 01:17:16.934229
1f38d2c4-dce6-42b9-9f05-300ca4a734fb,event20,user4326,attended,1,2024-04-20 06:54:58.680602
ba802592-1cfb-44ac-a0fe-644d4d1df0fa,event89,user4326,add_to_basket,1,2022-08-12 07:34:53.682677
2cb2be85-4ce5-4424-9bef-010c63b0e101,event74,user4333,view,1,2022-09-08 18:08:30.414726
a0c1e4b8-7c1b-43d1-ac0c-5632694966d1,event20,user4333,skip,1,2023-04-27 22:02:05.735341
85106e72-3bd6-4f58-9679-1f96e7c61873,event89,user4333,click,1,2024-05-05 07:46:58.391167
ae6f3624-b872-4f00-8bac-93df20b44b23,event74,user4338,skip,1,2024-07-31 10:23:30.158766
dbd506a6-c893-4368-bf1e-8d37e5ba783a,event20,user4338,add_to_basket,1,2023-01-17 21:20:47.128357
acab73ed-e8d3-4596-a4f3-23f65f132819,event89,user4338,duration,1,2023-07-25 20:20:30.305742
a3ddc743-0ee2-4d46-b751-3cf0438a2272,event74,user4339,view,1,2023-06-01 14:47:42.029589
3f4655c0-267f-47d2-a542-766fcd9ac335,event20,user4339,skip,1,2023-08-22 13:17:40.616534
b3fb2a50-605d-4743-af91-b96473b3cd4d,event89,user4339,dislike,1,2023-08-20 14:09:24.517386
6092dc8d-3892-4c17-af19-0ed3f44d9c17,event74,user4342,skip,1,2023-06-04 05:34:44.982646
1a7e2546-21b2-4d17-9aa8-012fba032b5e,event20,user4342,like,1,2023-05-17 00:47:04.080239
5b3a9943-a5eb-4839-b59e-d1f051ff13d0,event89,user4342,duration,1,2023-08-11 04:36:10.949210
52f31ecd-4fe7-4d82-9a3e-4941b95fb3b3,event74,user4359,purchase,1,2023-09-12 10:16:51.158669
e87c6465-dc2f-41f8-848b-ceecee2f030d,event20,user4359,like,1,2022-11-19 10:18:37.052339
706a34f1-1857-46b7-bab6-105ca269771d,event89,user4359,add_to_basket,1,2024-01-05 18:38:38.817648
05003286-4a81-484e-be15-3d659fda6aa8,event74,user4380,add_to_basket,1,2023-06-08 14:00:08.954536
4fab0889-b521-417a-ae33-30d9013de959,event20,user4380,skip,1,2024-02-10 08:48:13.211799
8d6adf27-d5da-479a-a7de-6d2403e29237,event89,user4380,click,1,2023-07-11 06:10:21.423698
e4dbd657-de37-44dc-8067-c91b9f73164d,event74,user4386,skip,1,2022-08-18 11:31:41.185770
69a41ee3-db45-442c-bfb6-fdc8e1b5b797,event20,user4386,like,1,2023-02-11 19:53:35.971727
a0ec29b4-7c93-4f87-93be-d60abb326b60,event89,user4386,dislike,1,2022-08-27 02:27:53.984348
55e22736-1072-4a70-b5c0-bb9c2ed0168b,event74,user4402,attended,1,2023-08-27 15:00:52.578386
79726404-d2da-406f-aa70-5cbcccbaa234,event20,user4402,attended,1,2022-10-03 14:49:33.725116
12c307f1-0f4a-4499-bf02-5d2ec0b5724c,event89,user4402,view,1,2024-01-06 07:01:04.588970
61b554ff-6568-46e9-92c2-1ed4c7e588e3,event74,user4410,attended,1,2023-08-10 00:24:10.717270
0f2d6a28-59ad-4aa6-86b2-6785918f52f8,event20,user4410,duration,1,2024-06-25 09:38:11.483919
4bbc2088-7b2b-44f7-9bdd-972434801d14,event89,user4410,dislike,1,2022-11-30 18:57:25.525052
05387c24-bb46-4664-9d4d-01e880f826e9,event74,user4430,add_to_basket,1,2023-06-13 08:07:36.964778
b03554ab-57d9-4808-bc75-b1f5e9d466f5,event20,user4430,like,1,2024-06-05 21:29:03.551187
296d6967-082f-428b-a4d2-5b9ed00fd7e7,event89,user4430,view,1,2024-03-06 05:27:38.190538
5d4ab5c5-1509-4441-b50a-d615c4eb2e47,event74,user4443,skip,1,2022-08-29 14:36:25.562195
cac23a6a-e2f1-4bd8-be14-aebc16f35554,event20,user4443,attended,1,2024-05-01 05:53:40.012675
6ca6a9b0-49da-4b5d-850a-ed98ff12f5bf,event89,user4443,dislike,1,2024-07-28 20:43:44.920373
5c3d5d0d-5e3f-4559-918f-6cf7e93bcd63,event74,user4451,attended,1,2024-07-31 20:16:31.904450
c19404c8-c035-4baf-9ef9-56ea47714a5b,event20,user4451,duration,1,2023-05-18 17:34:46.133643
bb7ac05d-5401-4624-8653-9674b0d1db70,event89,user4451,purchase,1,2024-07-09 10:32:44.780452
ca7be8fe-209f-4ab8-8450-57f44e862f97,event74,user4454,click,1,2023-11-09 00:27:00.956106
577ccf54-cbc9-45db-8ae6-a64b513ed9d5,event20,user4454,skip,1,2023-04-01 04:36:05.374530
2f08a9bf-baa4-442e-ad74-a99bd4ed05a3,event89,user4454,view,1,2023-08-22 10:09:23.989877
9ac4318e-7076-4296-995e-164752fcf92c,event74,user4464,add_to_basket,1,2023-07-05 19:16:01.491402
7376a303-7cf4-4f36-b720-fdbfeb1b97be,event20,user4464,purchase,1,2023-06-25 23:47:17.322124
6315ada8-ae0b-4aad-a878-27ea0c3a5136,event89,user4464,click,1,2023-01-14 02:56:51.515155
c698aa2f-1ac3-42bb-8688-c397d21667d8,event74,user4492,skip,1,2023-08-29 08:38:57.305458
0f42c220-8a26-496b-9076-e63e990253d4,event20,user4492,view,1,2023-09-11 08:21:11.175548
a4e797d4-74f6-4b7b-88f4-2eeadf2fafb8,event89,user4492,dislike,1,2023-05-29 19:47:12.178237
6f1582c9-ded2-4d5c-a789-2a62df6f5eaa,event74,user4496,attended,1,2022-11-23 21:48:31.676602
a80d1f4a-bc3b-489c-b863-a2c230812900,event20,user4496,skip,1,2023-09-02 05:06:15.336008
3c551177-09c6-49db-820b-c356c1902bc5,event89,user4496,skip,1,2024-07-08 22:52:01.286412
d82d4cad-d498-47dc-b7af-5fc0e0b1c483,event74,user4500,purchase,1,2023-04-08 12:14:32.713041
653f2cc5-256c-42ae-bb89-28b367e18ddf,event20,user4500,view,1,2023-12-25 04:31:11.795333
33c5c428-0453-4e9a-8925-4b549724f6a7,event89,user4500,purchase,1,2023-08-02 15:39:01.553946
dcc79c75-6a41-41a6-9d43-a065711211db,event74,user4515,duration,1,2023-03-16 08:30:28.027111
d2963e12-61d5-4442-bfd7-780529518fe2,event20,user4515,click,1,2024-03-14 00:18:09.986240
f840f116-08a6-4a0f-a527-37ffbc001661,event89,user4515,duration,1,2022-11-23 09:54:59.795084
e1e8ebef-b862-4055-9ce4-c847c35b5f2f,event74,user4519,dislike,1,2023-09-07 21:28:49.678298
d7da71b2-48c3-4d0a-bbac-769513c226cc,event20,user4519,view,1,2023-12-17 12:16:50.935915
da76116e-845c-4057-90f4-1e404d327a9c,event89,user4519,add_to_basket,1,2022-09-30 20:14:31.283610
6badb95a-98a0-4846-90a1-3f1ac0296b77,event74,user4525,attended,1,2024-01-04 14:40:43.247212
0b0c70e9-90ca-4833-aec4-56dd438169e8,event20,user4525,dislike,1,2023-06-04 18:30:42.503292
7c694ac6-a57f-4ad9-9d4f-ce4412b01002,event89,user4525,duration,1,2022-10-19 20:27:51.976661
810148dd-72b1-49a9-94d9-94aa351085f7,event74,user4526,skip,1,2024-02-09 19:27:46.846012
056ea79b-d23f-421c-bf92-f6ec008b0ee7,event20,user4526,duration,1,2024-06-16 15:11:53.821947
f16d3945-616c-413b-b348-3ba096c5a58b,event89,user4526,purchase,1,2024-05-10 03:10:36.504036
2322ac28-b339-46bb-8923-d4e8b6be895e,event74,user4541,duration,1,2024-08-07 08:20:15.937977
e0f5ab07-a81f-4677-a4d7-3c41434306bf,event20,user4541,view,1,2023-05-23 11:17:59.991688
10c8f9cc-4748-4dc3-9b49-3b0b2400fece,event89,user4541,click,1,2023-04-27 13:01:52.112659
7c6bfef7-496a-4f3d-b1a4-63348023770e,event74,user4542,like,1,2024-04-22 10:14:41.239513
2d9a056b-0eeb-4403-9b31-f441652d8dd3,event20,user4542,skip,1,2022-12-20 22:18:07.961745
1c475a58-26b2-4f87-af9e-bad3b515a387,event89,user4542,dislike,1,2023-02-21 08:46:10.824836
eb70e8e2-8860-445c-a9e7-84a98e1f90d9,event74,user4549,click,1,2022-09-28 15:39:36.694512
24323c22-1ad9-4b40-9958-518f9d0bd4c2,event20,user4549,skip,1,2023-01-26 01:30:43.182112
c98f2582-d52d-40c1-b9fa-4cf4fc607e86,event89,user4549,attended,1,2023-01-08 04:41:02.586557
c34ddb62-65c0-4c06-8b11-a2e691fea89f,event74,user4574,duration,1,2023-08-26 09:53:53.833513
c4e8eb31-68be-4992-90ee-0d26999d40c3,event20,user4574,attended,1,2023-06-11 21:29:12.473161
13654887-1ac0-44b5-b07b-79206787bf57,event89,user4574,purchase,1,2023-11-06 08:14:59.637109
8e96fbeb-1bce-4be1-960a-b17d51f1272c,event74,user4578,like,1,2023-09-05 13:34:47.925301
d0f66cab-2711-40c7-a624-7a02bafc2ca4,event20,user4578,add_to_basket,1,2022-10-16 09:51:35.370696
6c576981-47fc-4ea7-a0ef-14fa7852931f,event89,user4578,click,1,2023-07-23 12:39:18.947172
1bbed43d-eaeb-49ea-82b8-4c0162110502,event74,user4587,add_to_basket,1,2023-10-07 22:08:32.739989
0e514969-9c00-4d83-8bc8-b98259ee0ac9,event20,user4587,view,1,2023-10-10 06:25:46.733118
ab62c32d-402c-407e-878a-9767a17aa97d,event89,user4587,duration,1,2024-04-26 10:33:51.970098
10703bea-047b-40da-9cdb-d23bf433b082,event74,user4590,skip,1,2024-02-14 17:21:08.216044
1c77a01f-5243-4004-920e-d92add914a2c,event20,user4590,click,1,2023-03-16 01:46:59.930095
9ca269e6-2eea-4176-b5a1-ead498fe8710,event89,user4590,view,1,2024-05-08 11:50:06.051590
77a41fa4-7cf0-4d56-8aa4-d67f0d553c4c,event74,user4598,skip,1,2023-05-02 04:49:48.057783
f0b4a209-fa3d-4dd5-b834-72f0025c47a3,event20,user4598,attended,1,2023-02-16 14:45:56.673660
8c3392b0-cd0b-4084-8265-ad101a716963,event89,user4598,like,1,2023-05-23 22:19:22.716577
36abfda5-1e10-4258-948b-4840c922a687,event74,user4599,duration,1,2024-04-10 15:08:09.512010
c1753e93-ec9c-48c9-8430-3f0020f6586c,event20,user4599,skip,1,2024-06-21 12:34:54.114118
c7de2d00-84bd-43b3-90e8-4ff7917ecfcd,event89,user4599,view,1,2024-06-19 10:40:56.913162
5cc404f8-d100-4364-82d4-2833b352a7fe,event74,user4607,like,1,2023-07-26 02:07:42.095734
26492aed-b3f9-408b-825e-e125128784fb,event20,user4607,duration,1,2023-06-18 07:13:26.037426
53e593c5-22a2-4292-8106-aaea8faafe16,event89,user4607,add_to_basket,1,2024-07-21 11:06:26.540820
c29f6b93-a130-4aaa-bea9-11eace7b11ab,event74,user4612,dislike,1,2024-01-08 03:53:58.401355
8aec50bd-fcb4-4173-b5d4-1a9a90c0cf76,event20,user4612,like,1,2023-01-04 04:17:07.366151
4aa323f4-84d5-4f82-a997-5573b858f37b,event89,user4612,attended,1,2023-01-31 01:46:26.625902
33f427f4-2043-4cef-8f8b-380dd38d2ef5,event74,user4621,attended,1,2022-09-20 21:27:52.213336
cd4b6881-0f80-449a-ac1c-9c337bc716db,event20,user4621,purchase,1,2024-03-05 07:36:34.283768
b38cd77e-d3aa-4bdd-bdd1-9453d35c52fe,event89,user4621,skip,1,2022-09-23 12:23:26.528804
40c61176-99f2-4b51-b87a-a5743daa1e3f,event74,user4626,add_to_basket,1,2024-07-04 06:13:49.845095
206cb611-a7eb-4fdc-99e4-619f1904531f,event20,user4626,click,1,2022-11-18 23:43:45.718765
403518e7-ed27-4997-addd-d9ce4b69fc4b,event89,user4626,like,1,2024-02-25 15:23:14.321998
366f8c56-da11-4fbb-bbec-304bd174cb8f,event74,user4627,view,1,2022-12-07 07:22:07.277306
600c2843-1251-453a-b9d1-472c49e01518,event20,user4627,duration,1,2023-10-02 21:38:56.971603
1d05b6ba-17ba-4697-833d-a36665295d65,event89,user4627,attended,1,2023-12-30 11:39:03.017864
5ebbf17d-5767-48d9-9d9e-5e3cd7318d99,event74,user4632,click,1,2024-02-25 06:27:20.101748
b9460e7a-9107-465a-ab67-b02d3ca8031a,event20,user4632,view,1,2023-04-18 13:09:21.762791
89082d57-dda8-464b-9143-22d3c5149a0f,event89,user4632,view,1,2023-12-18 17:52:37.016769
1ef9843b-dc8c-4ee4-8501-65102fdcd41f,event74,user4655,dislike,1,2023-11-02 23:34:05.735719
6753b337-68be-4524-b009-539059ee345d,event20,user4655,purchase,1,2023-11-05 13:41:48.751914
22f9ddab-923b-40ac-82e1-927852279070,event89,user4655,click,1,2022-11-08 01:16:55.952976
54e28463-2152-4e5e-9aad-2639f81f980c,event74,user4656,skip,1,2024-03-20 04:27:39.768200
4f6d4067-0b61-4451-84f1-79932d3c5a78,event20,user4656,click,1,2023-10-06 17:28:07.971654
3d138afa-bd47-4d0b-b3e4-c17bfd04913d,event89,user4656,skip,1,2023-02-05 08:43:36.410680
02ce0c90-03f2-488f-a0a3-3a1f5551045d,event74,user4657,dislike,1,2023-04-13 17:45:37.580115
87e2cf35-8dde-422c-a3d9-57cf8660a39b,event20,user4657,like,1,2022-10-18 00:15:35.287666
7a1916cb-95ce-4b90-a079-4dfa644403d9,event89,user4657,skip,1,2023-08-17 19:10:45.704766
577f2f44-b739-448e-b9cb-4b482f4e06c4,event74,user4667,like,1,2023-02-27 04:25:24.952759
764232ac-13b5-41ad-9bc7-be5558e04ecc,event20,user4667,add_to_basket,1,2024-05-07 04:41:39.330313
2e4280f3-1e1e-455b-a550-6c67067eb8ab,event89,user4667,add_to_basket,1,2022-09-17 11:07:57.937845
4b347500-1078-466d-b90a-1d062c800e63,event74,user4670,attended,1,2024-04-27 23:27:05.100776
bec8d0f3-a427-41f0-8796-0b5feb250695,event20,user4670,like,1,2023-03-30 13:36:46.186387
6c10027a-def4-4f49-8ae8-2071a665594e,event89,user4670,attended,1,2023-09-26 21:57:22.555715
cc142fec-ea81-4308-a90d-b06e26d1e852,event74,user4672,add_to_basket,1,2022-08-12 23:13:01.381095
1f9c7080-c0b3-45de-b39a-ffb1082befb1,event20,user4672,purchase,1,2023-08-16 02:37:22.377035
2d62b14c-b50c-40a2-8c82-a8ca07722ec8,event89,user4672,add_to_basket,1,2023-04-14 14:00:35.110921
ada60651-795a-49b4-a8da-b2bd0187e034,event74,user4673,skip,1,2023-05-19 02:43:47.114794
0479ce7b-f62f-409c-a8f8-5bc7b4179376,event20,user4673,view,1,2022-12-07 23:04:13.509450
1603e1f7-ae78-4a9e-88f2-be01743609b9,event89,user4673,dislike,1,2023-02-10 13:35:01.751436
63a67709-7f3a-45c9-aa8b-84b80a10352b,event74,user4679,attended,1,2023-05-08 23:10:32.875063
93fa7fda-cff5-417b-9da8-050edd33f487,event20,user4679,duration,1,2023-10-16 06:08:50.341779
599ad9ca-8cc6-4b79-aa04-897dc4fc45ab,event89,user4679,attended,1,2023-05-27 17:53:29.189732
dd7cdd0b-1e9d-4072-8190-e80c3263214a,event74,user4680,duration,1,2023-12-27 06:37:23.671725
f8d03e71-4e9f-4b2c-b5dd-06c9881664c6,event20,user4680,click,1,2024-04-26 23:06:22.684981
883048bb-eb0b-4009-b800-d7f784e12abc,event89,user4680,skip,1,2023-06-06 23:54:18.448714
39459041-1c4b-4965-a476-eb9ca1bd66ce,event74,user4681,click,1,2024-01-12 00:05:51.001954
9e710bf8-1d53-41c5-b90a-4869739ac52c,event20,user4681,purchase,1,2024-07-24 02:50:10.021365
81461bec-c21d-4108-9faf-2364561237a4,event89,user4681,dislike,1,2024-02-16 07:33:48.092241
e15acae2-5c8f-4a3f-b7ab-5e9da01a6f03,event74,user4683,click,1,2023-03-01 05:04:32.046207
3029d792-825a-4ffd-b91e-c40be46c5052,event20,user4683,click,1,2023-02-23 15:24:44.436400
7c85b19d-5ce0-43c5-82a3-2d186dec16bb,event89,user4683,add_to_basket,1,2023-09-20 05:30:21.877926
16569712-dae0-4b7d-9295-fedf71761bfc,event74,user4686,skip,1,2023-05-24 23:47:27.922520
65ad1e43-b32b-4406-a014-1ab69cd6f47f,event20,user4686,dislike,1,2022-08-13 16:18:51.068740
dbe246c7-e184-48ed-baa6-342c30228c12,event89,user4686,duration,1,2023-10-26 12:13:13.180970
17f61596-5fb5-48e0-b725-ff17fa0d1cc5,event74,user4690,like,1,2023-09-20 20:59:25.557057
58ddb502-a624-4023-8dfb-3e41fadfae87,event20,user4690,duration,1,2022-08-20 13:53:25.743881
e6d2cfa8-7320-4780-900d-5f01aef7c6fe,event89,user4690,purchase,1,2023-12-12 03:58:06.685044
0794b994-187e-4004-834f-22a9d9da3835,event74,user4698,attended,1,2022-11-14 17:16:07.224436
23b03018-b501-4e63-891e-598feefc82d4,event20,user4698,duration,1,2024-02-05 18:13:56.271506
61a4933b-bedc-4623-a626-b7be89ce0668,event89,user4698,purchase,1,2024-04-05 10:30:25.385953
3f9d3572-45e4-4d68-852f-9dc28e8164ab,event74,user4703,click,1,2023-10-10 21:26:35.976934
637ebfa4-bb73-4cd3-a4e9-737c60fb941f,event20,user4703,duration,1,2024-06-11 18:28:56.537408
f3405403-e0b3-40dc-847d-51d8792b40e1,event89,user4703,click,1,2022-08-30 15:59:51.172724
3c903a23-7312-4d05-af7f-8a3e2e960ebd,event74,user4712,like,1,2023-06-10 01:11:14.664930
2195ed6a-b8ed-465a-9593-888953e4b0d3,event20,user4712,view,1,2022-12-12 03:14:58.048519
bea62460-49b7-4c54-bf56-8e8e29d7d995,event89,user4712,click,1,2024-04-07 20:40:35.123311
3bf7751d-7171-4eb2-9f87-9433378852be,event74,user4722,add_to_basket,1,2023-02-16 16:32:28.920317
bb2cfd57-3719-40a6-bc09-4d04a93cfda7,event20,user4722,purchase,1,2024-01-23 05:14:33.021040
9f4015b4-3742-43de-bc55-964952072dfa,event89,user4722,duration,1,2023-01-16 12:29:15.255058
747dd2eb-252b-4060-b8a0-7dccd388c2ae,event74,user4723,dislike,1,2024-01-30 08:15:19.173032
6b9dad57-5a50-459a-857d-ac42e312df38,event20,user4723,view,1,2023-07-07 11:44:59.183504
953b722c-46ce-40c2-803d-ca59f084925c,event89,user4723,add_to_basket,1,2023-08-25 01:09:19.223608
bc792a80-8442-47e2-a5f3-9f87c1e3b499,event74,user4728,dislike,1,2023-08-03 20:59:17.672773
112072ed-6873-4fe6-8862-bfba765dda7f,event20,user4728,skip,1,2022-12-15 21:00:07.307782
98f75906-998e-4f1c-84bc-784627ab34af,event89,user4728,add_to_basket,1,2024-06-06 19:07:50.975779
2a97aade-015e-4c52-9aec-1c25bf1c97f3,event74,user4751,view,1,2023-10-29 00:51:18.642868
70322415-e46f-4f2a-a2ec-b50bf58d0b2e,event20,user4751,dislike,1,2024-01-16 15:56:38.362586
a25bff3a-5e30-4755-a991-f819d80dae00,event89,user4751,attended,1,2024-03-25 02:46:05.656143
24003a0a-6b73-41ac-a9eb-3f8da4d901a1,event74,user4752,attended,1,2023-09-29 21:05:09.856821
71d8faf8-db26-4f53-8ec3-54f9678e58b3,event20,user4752,add_to_basket,1,2023-02-05 20:21:58.362698
916a8eec-2847-4cba-b76c-4834844da395,event89,user4752,view,1,2023-01-15 07:20:12.673946
eaa7f9ac-2886-4c22-96d1-1fead15cefef,event74,user4755,skip,1,2023-04-16 08:53:54.551287
0ca1159c-1306-45db-8b1d-6e904a6afef7,event20,user4755,view,1,2024-02-18 12:39:47.842241
2d234d6a-b117-4383-b6c5-04ad6e8ce703,event89,user4755,skip,1,2022-08-16 04:34:41.726309
61fc9833-21a1-471b-85f7-d9deda0df24d,event74,user4777,dislike,1,2023-12-13 10:05:25.764650
6f3ca6e0-9a21-4e85-ac64-7d9a54ba0064,event20,user4777,view,1,2023-01-18 19:32:56.197094
9af747db-3ee2-4494-a0bd-0f417443b6f6,event89,user4777,view,1,2023-05-24 07:35:46.371518
e6f14c61-a8a0-493c-88a8-11dfd46143d3,event74,user4778,view,1,2023-06-03 08:11:38.859550
d73eaca0-ba68-4389-87b9-1d51ebd41d13,event20,user4778,click,1,2023-11-09 09:37:31.337921
323a1e10-7071-4675-bbd1-21380455bcd0,event89,user4778,view,1,2023-11-28 05:10:29.404633
b0617a35-a7ae-4241-9bc9-827f73765f6b,event74,user4793,skip,1,2023-09-03 09:46:39.388112
927f97e8-b464-416c-bf54-bcf52a7bbe3b,event20,user4793,purchase,1,2024-03-05 00:16:24.854365
f6aca4cd-eb72-4217-bacb-d95ec8951a25,event89,user4793,add_to_basket,1,2023-10-22 01:26:31.839455
ccf1e0f5-07ca-4af9-81f9-e11c1331004b,event74,user4811,duration,1,2024-04-23 09:59:50.489330
dad74448-02f4-4f1b-b4ac-9650474100d0,event20,user4811,like,1,2024-03-31 18:05:02.557530
481b3aa7-924c-4bd0-a8ca-3dcbe88b939e,event89,user4811,skip,1,2022-12-07 00:50:54.640159
10dfd284-eaf4-4401-888d-ae4ad51cbd52,event74,user4829,dislike,1,2023-05-22 00:16:34.464169
8c1f8dce-a31e-4572-8595-39de6764dc79,event20,user4829,add_to_basket,1,2023-06-08 10:08:33.955884
97640595-b2c9-4308-9043-8cfdd5af1b40,event89,user4829,view,1,2023-09-05 22:38:26.333150
a9d95cb9-e190-4c44-a401-96222753bde5,event74,user4842,dislike,1,2023-10-14 06:11:53.474768
6bb24735-7453-4550-8250-ad4ea045de52,event20,user4842,like,1,2023-04-05 23:46:29.046251
619073b5-40bb-49a7-af80-0086847f8386,event89,user4842,attended,1,2023-12-31 11:25:25.245676
2cd1663f-f6cb-4b13-945d-4048491f7ce5,event74,user4844,click,1,2023-07-04 23:58:50.024515
5e29f03e-91ae-4c19-b353-ebea0111c5b9,event20,user4844,skip,1,2023-06-22 19:50:41.537996
2c194709-c52a-4647-b7d8-f58a60095b5a,event89,user4844,skip,1,2022-12-30 11:22:52.804585
b19753de-db5d-4934-9155-af0686e25fe7,event74,user4849,dislike,1,2023-04-26 21:30:04.588092
d819acbf-bc00-46b3-9e62-3d42558314e0,event20,user4849,skip,1,2024-03-11 19:12:29.768387
bcce39c8-5b3a-4ce9-8965-86c918691f97,event89,user4849,skip,1,2024-06-21 07:07:34.853822
77ac6758-d925-4c33-9bf2-2a148d61093b,event74,user4857,click,1,2024-04-14 21:21:16.782313
acc1a976-55ef-4fb7-8cc3-08da3cbef23b,event20,user4857,skip,1,2023-05-24 05:41:29.892705
f0554a39-a606-4c92-b329-40ce444a8e97,event89,user4857,skip,1,2023-11-18 06:43:46.179976
f1ca4469-c87b-4d92-9cc7-45f6d141b768,event74,user4869,dislike,1,2023-11-04 04:15:49.081331
99d3ffc4-10b1-46d0-83b4-63c937b81d9d,event20,user4869,duration,1,2023-06-02 06:21:51.281133
ff2060b9-3325-4dd1-8dab-15f0b6332a27,event89,user4869,attended,1,2022-09-23 20:01:07.050661
68083a8d-fd66-48c5-89f4-cb96dd7ff09c,event74,user4873,skip,1,2022-09-15 08:00:28.072531
f05a1b51-d93b-4d17-90d1-a54b95fcf757,event20,user4873,duration,1,2023-04-22 12:00:10.076920
e999e0ed-6b21-4d2d-a804-a02eacbce0c9,event89,user4873,attended,1,2023-01-18 18:37:49.953649
c9ab4b69-40d6-4e9b-a96f-fa96163daa6a,event74,user4875,add_to_basket,1,2023-09-22 22:11:20.336350
edf2b92a-adac-45e0-a8a1-6c36cafafec5,event20,user4875,skip,1,2023-10-14 03:23:28.180714
18ea2424-4526-45e5-b5bf-d5ecc1d86a45,event89,user4875,attended,1,2023-02-20 18:39:55.178524
db7d5efd-ceda-4dd7-bffe-7e61a2ae51cf,event74,user4876,skip,1,2023-04-01 13:54:03.552710
224bdca8-08b0-46c4-8744-8b8e4c137cd0,event20,user4876,duration,1,2022-09-19 08:55:19.841896
b583cd66-f61e-4800-8933-a555b76b4b51,event89,user4876,dislike,1,2023-11-25 07:19:33.684353
79dc190f-1b5f-4649-97b4-92a57506888b,event74,user4884,duration,1,2023-10-15 03:22:27.843466
f2fefb7d-2da6-45c5-bb17-bf7805ddd779,event20,user4884,purchase,1,2024-03-31 02:22:06.727240
7550235f-3574-44ed-9356-810dea1d68f2,event89,user4884,dislike,1,2022-09-12 02:05:25.424393
37fc6a97-c0a5-4d98-9c5f-3c49fbba9fc6,event74,user4893,purchase,1,2022-08-27 07:37:25.484082
fb819b1c-63f9-4076-80a9-22a7e8fec6fb,event20,user4893,attended,1,2022-10-08 21:21:05.005612
14045e87-df4b-4a67-912e-5251f7d2d8eb,event89,user4893,purchase,1,2022-10-23 06:09:07.394217
d8a4f188-c115-4514-867f-c9871e219a3d,event74,user4897,purchase,1,2023-01-16 14:45:04.752715
03a6f684-81b3-4c6c-a357-f7af9ede1ba9,event20,user4897,view,1,2023-09-06 23:06:44.451737
90b9b1f6-e8a8-406e-97d3-2716c85ff821,event89,user4897,skip,1,2023-03-17 12:11:34.216995
50ccac6f-d971-4e3f-be1e-7281434bbbb2,event74,user4944,duration,1,2024-03-23 15:44:14.820107
9997b0c4-da57-460c-bb41-80b492264d29,event20,user4944,purchase,1,2023-10-14 06:55:03.904260
5c787deb-d57c-414a-aa84-51e4fc89fbe9,event89,user4944,duration,1,2022-09-14 21:56:04.156016
49f5924a-08ce-4653-800c-88c397a0148e,event74,user4947,dislike,1,2023-08-26 14:49:57.654325
a12ccb00-f5b4-4957-bd03-04c9e4c84533,event20,user4947,attended,1,2023-11-30 10:30:39.800472
2bce2987-e86e-4fa9-bafa-e64addbc541b,event89,user4947,attended,1,2022-10-13 00:30:24.599787
149fd4a7-6da2-418b-9a69-05ee35e76181,event74,user4951,click,1,2023-12-23 14:06:26.095448
dd5ad498-6e8e-4878-9488-b752931b12d5,event20,user4951,purchase,1,2023-04-16 10:29:00.638068
6f499bb6-a91b-4898-aa96-d77500f229e6,event89,user4951,attended,1,2023-06-28 04:06:44.201283
5ecbdd22-cba9-4ee5-9256-bfacc68c7f68,event74,user4952,add_to_basket,1,2023-01-28 21:11:25.710299
cbb8c685-cd62-45e5-98a9-0cee13894a89,event20,user4952,like,1,2022-09-20 09:17:21.605008
302f6822-22e6-48f2-a11b-1b665c69b28d,event89,user4952,add_to_basket,1,2023-03-29 18:31:18.019812
c294f902-3677-43b6-849b-c05632b70645,event74,user4953,like,1,2023-04-29 03:44:05.807378
d4431040-3480-450d-9ce3-a93bdee55a9e,event20,user4953,view,1,2023-09-25 18:54:07.031697
